,0
505,2.1437404657024683
506,3.1915282107796177
507,5.105155480805969
508,32.96565614176009
509,11.053253776191175
510,3.777623339408899
511,35.592807975623444
512,2.373679676559799
513,4.392067563476081
514,14.590919757606795
515,9.582996386430015
516,27.917417121421458
517,8.801314121091078
518,3.2249999212558196
519,3.9700604639659716
520,7.80844519649737
521,5.105155480805969
522,5.105155480805969
523,5.105155480805969
524,5.105155480805969
525,5.105155480805969
526,9.718917094347415
527,5.105155480805969
528,5.105155480805969
529,5.105155480805969
530,5.105155480805969
531,5.105155480805969
532,5.105155480805969
533,5.105155480805969
534,5.105155480805969
535,5.105155480805969
536,5.105155480805969
537,8.991179581508591
538,8.237382611687961
539,28.143554744812377
540,0.0
541,2.0688080339189883
542,20.240675595517864
543,6.687019903900262
544,29.88968993540303
545,4.493999846791476
546,12.79471842227844
547,19.22976261676146
548,15.778864450997455
549,30.215441666352053
550,41.6782708678374
551,1.9995727790468956
552,2.0009012688062926
553,7.922669930884741
554,7.580984654619935
555,26.199760818642865
556,17.713254849689466
557,17.376126357640956
558,8.704438997407138
559,6.279582235144099
560,30.671038464018064
561,33.0234999055461
562,4.011725749037051
563,35.02827459160374
564,79.75888751601732
565,2.552444102416795
566,5.797077320635495
567,8.991179581508591
568,8.991179581508591
569,3.4693687249936542
570,5.6375899139830565
571,48.99920797638667
572,0.0006191478039755895
573,17.00928370924759
574,36.62428279883727
575,11.096159657288645
576,16.101092185780743
577,6.899986666062622
578,29.88968993540303
579,29.88968993540303
580,6.289185678298937
581,29.860687197601045
582,9.695806190530405
583,6.782774593812243
584,35.32988289758734
585,26.7497457062733
586,3.2249999212558196
587,16.617937402640997
588,14.741698688179612
589,13.830102272649707
590,6.183865777374942
591,1.441727606042229
592,3.8916848784397233
593,8.793268075713994
594,10.473557237813466
595,9.38636390880219
596,7.737112330112861
597,5.068998340995986
598,4.4150344001840764
599,5.084223892125502
600,4.151112102557083
601,9.52165277031196
602,4.05013197890068
603,5.613308320203732
604,7.699053359799638
605,4.302960584018784
606,8.595298296044986
607,23.00327976404219
608,15.48014765422734
609,7.998792085243403
610,13.56334750765193
611,5.524552651722099
612,8.942136162101558
613,5.425533009619695
614,2.7970643489305167
615,7.099244469876165
616,3.5262731108187246
617,43.89936220283099
618,115.44499492031929
619,10.97336227125107
620,14.13084874559767
621,14.061669877634092
622,3.641635646396419
623,4.491545503453063
624,7.22246518513326
625,9.819918912022008
626,7.03063478380788
627,89.79927082234593
628,9.712430461764074
629,4.960794648278384
630,4.6431259481111775
631,5.413415706114827
632,8.7885850648653
633,34.556503246767306
634,47.84300757216484
635,4.411853447162948
636,8.15466390451766
637,4.444020097839674
638,15.379835180832654
639,10.074699375443839
640,11.845777094364237
641,20.685589719816296
642,11.448209107924027
643,5.7650376440874105
644,47.14633446149102
645,24.586218118477934
646,6.799796591664492
647,14.077074881920037
648,8.991179581508591
649,8.991179581508591
650,8.991179581508591
651,10.43033780187228
652,18.676634565073158
653,3.5252439883151325
654,40.75486161564351
655,22.611665561610813
656,5.0813403106939905
657,6.000118286995042
658,9.504817281024792
659,8.991179581508591
660,36.408712474568986
661,17.593509122197027
662,10.18062709103601
663,7.667206805022413
664,72.84163108637838
665,8.991179581508591
666,77.97882368847961
667,27.342299894970648
668,18.79990820209923
669,5.105155480805969
670,76.97140024150302
671,21.19991999678176
672,4.399225132550012e-09
673,16.283880282938973
674,5.3059374809706865
675,3.937435665321014
676,27.42856927916644
677,5.105155480805969
678,5.105155480805969
679,8.538702442638197
680,23.629414261084055
681,12.459517300426091
682,10.052401369658355
683,0.9615437064956045
684,11.658211553629258
685,3.937435665321014
686,12.289373987112484
687,28.51691242800215
688,0.5092641292366444
689,5.181048830463385
690,3.1773299808712596
691,29.842395032301027
692,13.336080246769694
693,5.806588264475209
694,14.080128756662436
695,10.703441040443598
696,21.14846942224042
697,0.5092641292366444
698,10.417967195218662
699,12.9457922699521
700,5.181048830463385
701,3.1773299808712596
702,5.069583655145495
703,5.828587768806601
704,22.066632011405797
705,4.722623872543052
706,15.408755317909682
707,6.908620757443838
708,5.1049846811877
709,6.848776144536518
710,5.047531719378949
711,91.9830193357485
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
0,66.30734131911109
1,43.92343111987905
2,47.083021050588336
3,132.15040260278042
4,11.043485404455183
5,12.106518912589735
6,3.902574319747392
7,5.068971938825902
8,53.12853646522913
9,21.124711831613432
10,10.08749073382726
11,136.68494764254973
12,85.35869738981947
13,43.03339632491925
14,43.72214768218436
15,72.83137998665934
16,47.32562149692031
17,52.10141329746139
18,4.6640690297279965
19,59.16981610555517
20,11.301039100200173
21,1.8367386635018441
22,7.6154849196472085
23,4.975001409972652
24,9.942913980710204
25,44.573329228590055
26,4.352062489459168
27,54.980091797464944
28,5.626620289368707
29,5.316259458635741
30,10.316006890924521
31,2.058064367697282
32,9.053847219806652
33,72.75774154429156
34,8.461072481378656
35,5.8484509494323
36,7.306047432455793
37,4.628712405175687
38,14.211538741565704
39,59.44547495395723
40,159.68108778955065
41,26.14604839212791
42,21.241616847943163
43,38.49874040880509
44,36.55016297253073
45,89.4503062456118
46,61.12913080728521
47,128.4227137757237
48,8.5812542621439
49,87.3551032026017
50,36.70626656318966
51,59.1940758689775
52,4.948372198662221
53,12.645713372633328
54,8.930285986286044
55,34.80288908661437
1,66.30734131911109
2,43.92343111987905
3,47.083021050588336
4,132.15040260278042
5,11.043485404455183
6,12.106518912589735
7,3.902574319747392
8,5.068971938825902
9,53.12853646522913
10,21.124711831613432
11,10.08749073382726
1,66.30734131911109
2,43.92343111987905
3,47.083021050588336
4,132.15040260278042
5,11.043485404455183
6,12.106518912589735
7,3.902574319747392
8,5.068971938825902
9,53.12853646522913
10,21.124711831613432
11,10.08749073382726
12,136.68494764254973
13,85.35869738981947
14,43.03339632491925
15,43.72214768218436
16,72.83137998665934
17,47.32562149692031
18,52.10141329746139
19,4.6640690297279965
20,59.16981610555517
21,11.301039100200173
22,1.8367386635018441
23,7.6154849196472085
24,4.975001409972652
25,9.942913980710204
26,44.573329228590055
27,4.352062489459168
28,54.980091797464944
29,5.626620289368707
30,5.316259458635741
31,10.316006890924521
32,2.058064367697282
33,9.053847219806652
34,72.75774154429156
35,8.461072481378656
36,5.8484509494323
37,7.306047432455793
38,4.628712405175687
39,14.211538741565704
40,59.44547495395723
41,159.68108778955065
42,26.14604839212791
43,21.241616847943163
44,38.49874040880509
45,36.55016297253073
46,89.4503062456118
47,61.12913080728521
48,128.4227137757237
49,8.5812542621439
50,87.3551032026017
51,36.70626656318966
52,59.1940758689775
53,4.948372198662221
54,12.645713372633328
55,8.930285986286044
56,34.80288908661437
57,0.0
58,5.518836910234754
59,60.236001349379244
60,4.356338981336428
61,4.393027305827744
62,93.72607134928965
63,6.784772941517131
64,12.383717630525279
65,11.161205404456464
66,6.279071741353515
67,10.180974657646459
68,2.6541742119736806
69,6.166162773148002
70,6.1027226573218805
71,5.616459596676001
72,4.5648886276303395
73,4.7164716562852265
74,26.12124245003732
75,12.177741786396801
76,15.967404871016178
77,6.720216094848633
78,8.780511603219178
79,14.36187737990549
80,52.6465592619944
81,12.306001689246656
82,7.559405059496128
83,105.08828309252226
84,7.763583029814109
85,10.89709556904959
86,10.701024364478613
87,75.57658060243533
88,27.07504180873779
89,57.09089941090512
90,7.130968772429232
91,4.691537049524962
92,32.9479795570003
93,3.6392713091328064
94,6.212475285313189
95,5.606209384756523
96,512.785829491346
97,1.948125518228028
98,96.98179737327354
99,373.7866114815819
100,108.23440316122355
101,7.962124755448453
102,4.894736691001341
103,5.514574344702586
104,5.325689403945551
105,5.778259467511841
106,3.2532595541605622
107,11.257060796023854
108,7.047581856887582
109,11.24962333169486
110,9.493313931191343
111,5.947690760808549
112,30.017128221819725
113,74.78830071546497
114,38.6966454703488
115,72.81934413771009
116,20.619076372143702
117,42.48640825370355
118,14.949306762438978
119,54.989867099909425
120,16.78584732775738
121,13.473162867069645
122,19.961546463746597
123,10.428557088877048
124,162.1682387801954
125,29.618051667614154
126,59.49695073173095
127,92.06837939247015
128,2.0155486076285536
129,61.15883787212923
130,4.178362231380094
131,11.749186604069564
132,5.081042943175978
133,6.023202881795138
134,1.0606227776544737
135,3.0744427123853417
136,3.7804830478414275
137,2.783741882572864
138,4.024985209749448
139,6.747867276473748
140,7.468327852404238
141,8.855315978479325
142,8.6624881943866
143,19.994710885537895
144,18.8432042402657
145,24.113440948115294
146,13.052195388240861
147,9.316680476582436
148,13.380393207857963
149,15.834925148947253
150,9.020819972648074
151,36.56040303341306
152,107.71896828519145
153,49.46039403557041
154,77.80114996991722
155,30.309917714958274
156,3.6948378016931533
157,2.3084263622144054
158,4.258714739763128
159,4.513046127015073
160,7.5686341921716895
161,12.777812918889502
162,7.047542758133158
163,22.80904424141641
164,19.950454472411515
165,95.81066989554367
166,61.79360748811384
167,24.463627222983437
168,26.452670899285053
169,59.611057047183934
170,5.48207278428745
171,15.66219535425421
172,32.10391424069396
173,12.00427953563188
174,20.309539990677045
175,8.639594994493411
176,47.82333436999045
177,0.6038088828084407
178,8.396504133940908
179,12.639065337400206
180,7.907784760258392
181,74.95558162896303
182,15.178045847979298
183,50.81273349610886
184,28.743452981822863
185,37.86194299720151
186,21.2030913955825
187,7.095321631225138
188,4.540496981381411
189,5.990727642476621
190,5.731762170289819
191,3.966055510595995
192,2.8356843890989984
193,4.142880602691264
194,5.146255340419023
195,3.14245995367045
196,7.5331299561013125
197,3.7137590381917134
198,23.58300663308104
199,4.945447861831704
200,2.587230207802424
201,9.044137239042929
202,25.834609237663333
203,4.55263351347879
204,44.26391204237562
205,16.426939164717197
206,10.849314067276529
207,11.968880350218477
208,4.536451905079664
209,42.533930176681324
210,3.2944980500077627
211,53.708137159490626
212,4.452167509118575
213,102.17945737585987
214,10.033563803382162
215,16.63492460665865
216,4.33332292563971
217,6.055417518621572
218,22.489290853306265
219,11.90238945165325
220,4.626250651198552
221,4.9661611421025444
222,15.020528294946377
223,5.268126715687647
224,10.722826090302922
225,5.0
226,8.534441434162236
227,5.692306244142795
228,6.34334549751464
229,62.2304654027799
230,10.377067900435666
231,0.01127770311726834
232,1.7621723539719514
233,0.0
234,0.5262754815693648
235,8.69086165934251
236,10.904218918062412
237,9.76856039766313
238,7.157189103950078
239,0.6181557643831201
240,1.3515910762849632
241,5.291373972061968
242,75.00593252286572
243,38.002877794637115
244,2.0
245,2.47720297731548
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
