,listingId,priceAmt,priceAvgNightly,priceFees,priceRent,lat,lng,city,state,country,reviewCount,reviewAverage,bathrooms,bedrooms,listingUrl,bookWithConfidence
0,v1532007,1555.2,194.4,,1555.2,33.7208857,-84.3532396,Atlanta,GA,US,1,5.0,1.0,2,https://www.vrbo.com/1532007?unitId=2090809,True
0,v1561826,488.0,61.0,,488.0,33.7380758,-84.35424638,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1561826?unitId=2122895,True
0,v1559145,1080.0,135.0,,1080.0,33.76549265,-84.38108848,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1559145?unitId=2118950,True
0,7582746,1200.0,150.0,,1200.0,33.75362824,-84.42023929,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7582746?uni_id=7020087,True
0,v1493905,1089.0,136.13,,1089.0,33.74454434,-84.3493093,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1493905?unitId=2052596,True
0,7566135,3600.0,450.0,,3600.0,33.73234763,-84.37511655,Atlanta,GA,US,1,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7566135?uni_id=6991417,True
0,v1543930,3992.0,499.0,,3992.0,33.73348031,-84.3878553,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1543930?unitId=2103664,True
0,v1591345,1600.0,200.0,,1600.0,33.78911291,-84.3971068,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1591345?unitId=2152635,True
0,v1536407,6600.0,825.0,,6600.0,33.8034516,-84.3902807,Atlanta,GA,US,0,0.0,3.0,5,https://www.vrbo.com/1536407?unitId=2096089,True
0,7081231,3600.0,450.0,,3600.0,33.8238199,-84.36800643,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7081231?uni_id=6247833,True
0,v1442435,1026.0,128.25,,1026.0,33.78570845,-84.35776359,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1442435?unitId=2001008,True
0,7472068,16000.0,2000.0,,16000.0,33.6995122,-84.51223537,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7472068?uni_id=6870685,True
0,v1603299,674.5,84.31,,674.5,33.76564419,-84.342141,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1603299?unitId=2164594,True
0,7683244,745.0,93.13,,745.0,33.79677856,-84.39056187,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7683244?uni_id=7147002,True
0,4648196,921.44,115.18,,921.44,33.6950751,-84.5051565,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p4648196?uni_id=5406671,True
0,7567032,2258.0,282.25,,2258.0,33.7396714,-84.4376315,Atlanta,GA,US,0,0.0,3.0,3,https://www.homeaway.com/vacation-rental/p7567032?uni_id=6992315,True
0,v1570005,1850.0,231.25,,1850.0,33.75130961,-84.41635856,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1570005?unitId=2131181,True
0,v1547163,3000.0,375.0,,3000.0,33.7339362,-84.358826,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1547163?unitId=2106910,True
0,v1544468,1030.0,128.75,,1030.0,33.71383205,-84.41164994,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1544468?unitId=2104202,True
0,7520412,2072.0,259.0,,2072.0,33.73697764,-84.38558096,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7520412?uni_id=6933039,True
0,v1543759,48000.0,6000.0,,48000.0,33.7969969,-84.3860521,Atlanta,GA,US,0,0.0,4.0,4,https://www.vrbo.com/1543759?unitId=2103493,True
0,7557273,48000.0,6000.0,,48000.0,33.74566769,-84.4075404,Atlanta,GA,US,0,0.0,3.0,3,https://www.homeaway.com/vacation-rental/p7557273?uni_id=6982400,True
0,7578061,5192.0,649.0,,5192.0,33.6617472,-84.34886892,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7578061?uni_id=7010763,True
0,v1531985,3200.0,400.0,,3200.0,33.84124287,-84.3661291,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1531985?unitId=2090787,True
0,7563400,3960.0,495.0,,3960.0,33.72428469,-84.54286938,Atlanta,GA,US,0,0.0,5.0,6,https://www.homeaway.com/vacation-rental/p7563400?uni_id=6988650,True
0,v1556054,810.0,101.25,,810.0,33.7717839,-84.4103447,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1556054?unitId=2115835,True
0,7566230,2808.0,351.0,,2808.0,33.70661561,-84.41827797,Atlanta,GA,US,1,5.0,1.0,3,https://www.homeaway.com/vacation-rental/p7566230?uni_id=6991512,True
0,v1543204,1330.0,166.25,,1330.0,33.74361199,-84.39163883,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1543204?unitId=2102931,True
0,v1536444,8000.0,1000.0,,8000.0,33.83982178,-84.37480223,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1536444?unitId=2096126,True
0,7576255,1800.0,225.0,,1800.0,33.71137482,-84.36296587,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7576255?uni_id=7007756,True
0,7647278,848.0,106.0,,848.0,33.75239933,-84.37503057,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7647278?uni_id=7105798,True
0,7626356,833.6,104.2,,833.6,33.71628738,-84.39852843,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7626356?uni_id=7074476,True
0,7571885,537.6,67.2,,537.6,33.71891567,-84.42239251,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7571885?uni_id=7000693,True
0,7563421,19992.0,2499.0,,19992.0,33.80059892,-84.36276267,Atlanta,GA,US,0,0.0,3.0,5,https://www.homeaway.com/vacation-rental/p7563421?uni_id=6988671,True
0,v1552563,1600.0,200.0,,1600.0,33.77270307,-84.38152148,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1552563?unitId=2112325,True
0,7559808,1520.0,190.0,,1520.0,33.75019311,-84.46859228,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7559808?uni_id=6985017,True
0,v1517410,945.0,118.13,,945.0,33.68137841,-84.48837803,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1517410?unitId=2076206,True
0,7579317,14400.0,1800.0,,14400.0,33.74844544,-84.39979711,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7579317?uni_id=7012548,True
0,7499136,6400.0,800.0,,6400.0,33.865141,-84.377992,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7499136?uni_id=6906998,True
0,7518421,68000.0,8500.0,,68000.0,33.74039631,-84.35185387,Atlanta,GA,US,0,0.0,3.0,3,https://www.homeaway.com/vacation-rental/p7518421?uni_id=6931037,True
0,7565708,1035.44,129.43,,1035.44,33.79196395,-84.39382293,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7565708?uni_id=6990990,True
0,v1535601,1440.0,180.0,,1440.0,33.76354218,-84.43190825,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1535601?unitId=2095280,True
0,4920336,1772.0,221.5,,1772.0,33.77851786,-84.39017087,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p4920336?uni_id=6042703,True
0,7566170,1600.0,200.0,,1600.0,33.78825166,-84.39875267,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7566170?uni_id=6991452,True
0,7666478,2502.9,312.86,,2502.9,33.84441486,-84.37252103,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7666478?uni_id=7128270,True
0,v1550675,1166.2,145.78,,1166.2,33.81881659,-84.39207026,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1550675?unitId=2110433,True
0,7570153,800.0,100.0,,800.0,33.85356265,-84.38499223,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7570153?uni_id=6997601,True
0,v1468110,2560.0,320.0,,2560.0,33.795362,-84.36402238,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1468110?unitId=2026718,True
0,7662131,2000.0,250.0,,2000.0,33.7494384,-84.3647815,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7662131?uni_id=7122685,True
0,v1048156,712.8,89.1,,712.8,33.692253,-84.50583598,Atlanta,GA,US,1,5.0,1.0,3,https://www.vrbo.com/1048156?unitId=1596276,True
0,v1554318,812.25,101.53,,812.25,33.76621655,-84.37329082,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1554318?unitId=2114082,True
0,7565679,16000.0,2000.0,,16000.0,33.7554395,-84.4406306,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7565679?uni_id=6990961,True
0,7594296,4400.0,550.0,,4400.0,33.81419548,-84.39300786,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7594296?uni_id=7037246,True
0,v1553866,2600.0,325.0,,2600.0,33.7917218,-84.36889833,Atlanta,GA,US,0,0.0,3.0,3,https://www.vrbo.com/1553866?unitId=2113630,True
0,7582648,16720.0,2090.0,,16720.0,33.78220667,-84.38242292,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7582648?uni_id=7019797,True
0,7564300,7192.0,899.0,,7192.0,33.81779302,-84.47767432,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7564300?uni_id=6989564,True
0,7630625,1600.0,200.0,,1600.0,33.73060322,-84.4026629,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7630625?uni_id=7078773,True
0,7584603,2240.0,280.0,,2240.0,33.7378788,-84.38638177,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7584603?uni_id=7023999,True
0,v1295441,1600.0,200.0,,1600.0,33.7674019,-84.3218885,Atlanta,GA,US,1,5.0,2.0,1,https://www.vrbo.com/1295441?unitId=1846590,True
0,7475760,760.0,95.0,,760.0,33.76496013,-84.44567365,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7475760?uni_id=6876403,True
0,7517897,717.6,89.7,,717.6,33.82349036,-84.36756283,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7517897?uni_id=6930492,True
0,v1509305,1800.0,225.0,,1800.0,33.76485938,-84.33332464,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1509305?unitId=2068097,True
0,7509773,1800.0,225.0,,1800.0,33.85240331,-84.36433206,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7509773?uni_id=6922272,True
0,v1541211,16000.0,2000.0,,16000.0,33.8179661,-84.44163363,Atlanta,GA,US,0,0.0,3.0,4,https://www.vrbo.com/1541211?unitId=2100932,True
0,v1541066,21600.0,2700.0,,21600.0,33.66505295,-84.51125373,Atlanta,GA,US,0,0.0,3.0,5,https://www.vrbo.com/1541066?unitId=2100784,True
0,7572745,14800.0,1850.0,,14800.0,33.75767003,-84.3506159,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7572745?uni_id=7002330,True
0,v1545947,720.0,90.0,,720.0,33.71609723,-84.41352782,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1545947?unitId=2105694,True
0,7557285,1900.0,237.5,,1900.0,33.76049704,-84.46838401,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7557285?uni_id=6982421,True
0,7662980,1440.0,180.0,,1440.0,33.78905862,-84.40910855,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7662980?uni_id=7123565,True
0,7663071,960.0,120.0,,960.0,33.76501501,-84.37915712,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7663071?uni_id=7123656,True
0,7603164,1056.4,132.05,,1056.4,33.8100157,-84.39586395,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7603164?uni_id=7047945,True
0,7581765,1200.0,150.0,,1200.0,33.7365455,-84.39976178,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7581765?uni_id=7017522,True
0,4753441,900.0,112.5,,900.0,33.822644,-84.364092,Atlanta,GA,US,1,4.0,1.0,1,https://www.homeaway.com/vacation-rental/p4753441?uni_id=5733693,True
0,v499387,2712.0,339.0,,2712.0,33.785216,-84.357218,Atlanta,GA,US,28,4.6666665,2.0,3,https://www.vrbo.com/499387?unitId=1082568,True
0,7592178,8000.0,1000.0,,8000.0,33.82026119,-84.36057395,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7592178?uni_id=7034614,True
0,7560764,9600.0,1200.0,,9600.0,33.75602016,-84.402216,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7560764?uni_id=6985977,True
0,7582633,12000.0,1500.0,,12000.0,33.6645204,-84.3828275,Atlanta,GA,US,0,0.0,2.0,2,https://www.vacationrentals.com/listing/p7582633?uni_id=7019733,True
0,7577004,4000.0,500.0,,4000.0,33.8140648,-84.4246916,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7577004?uni_id=7009050,True
0,v1555575,1600.0,200.0,,1600.0,33.72412409,-84.37763919,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1555575?unitId=2115350,True
0,v1527370,2397.6,299.7,,2397.6,33.7231267,-84.4401794,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1527370?unitId=2086169,True
0,7582504,20000.0,2500.0,,20000.0,33.79273744,-84.40329488,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7582504?uni_id=7019410,True
0,7586539,3600.0,450.0,,3600.0,33.79051226,-84.40105715,ATLANTA,GA,US,0,0.0,3.0,3,https://www.homeaway.com/vacation-rental/p7586539?uni_id=7026938,True
0,7536795,40000.0,5000.0,,40000.0,33.80436739,-84.3719447,Atlanta,GA,US,0,0.0,4.0,3,https://www.homeaway.com/vacation-rental/p7536795?uni_id=6952736,True
0,7470122,60000.0,7500.0,,60000.0,33.74976217,-84.39422572,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7470122?uni_id=6867789,True
0,7559812,16000.0,2000.0,,16000.0,33.76183096,-84.38631901,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7559812?uni_id=6985021,True
0,v1548831,2000.0,250.0,,2000.0,33.74328155,-84.35657791,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1548831?unitId=2108579,True
0,v1549341,6400.0,800.0,,6400.0,33.73986824,-84.34493151,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1549341?unitId=2109095,True
0,v1550197,1200.0,150.0,,1200.0,33.72770666,-84.43633268,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1550197?unitId=2109953,True
0,7556827,80000.0,10000.0,,80000.0,33.76434077,-84.41315216,Atlanta,GA,US,0,0.0,5.0,5,https://www.homeaway.com/vacation-rental/p7556827?uni_id=6981872,True
0,v1554351,2400.0,300.0,,2400.0,33.77987593,-84.36416416,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1554351?unitId=2114115,True
0,7539424,1160.0,145.0,,1160.0,33.86029413,-84.43666358,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7539424?uni_id=6957955,True
0,4060908,1080.0,135.0,,1080.0,33.73257769,-84.39473002,Atlanta,GA,US,3,3.3333333,2.0,3,https://www.homeaway.com/vacation-rental/p4060908?uni_id=4456045,True
0,v1547236,4400.0,550.0,,4400.0,33.80114714,-84.36643777,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1547236?unitId=2106983,True
0,7631748,884.9,110.61,,884.9,33.84240753,-84.37560008,Atlanta,GA,US,0,0.0,2.0,1,https://www.homeaway.com/vacation-rental/p7631748?uni_id=7079912,True
0,7591746,2520.0,315.0,,2520.0,33.75531075,-84.41222525,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7591746?uni_id=7034022,True
0,v1527095,2155.5,269.44,,2155.5,33.7147977,-84.44862288,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1527095?unitId=2085894,True
0,7564794,1013.2,126.65,,1013.2,33.7720214,-84.413717,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7564794?uni_id=6990058,True
0,7533571,5100.0,637.5,,5100.0,33.7456675,-84.32574503,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7533571?uni_id=6948278,True
0,7517239,80000.0,10000.0,,80000.0,33.75427161,-84.36001919,Atlanta,GA,US,0,0.0,4.0,4,https://www.homeaway.com/vacation-rental/p7517239?uni_id=6929834,True
0,7587379,5600.0,700.0,,5600.0,33.77048308,-84.39361963,Atlanta,GA,US,0,0.0,3.0,2,https://www.homeaway.com/vacation-rental/p7587379?uni_id=7027908,True
0,7597008,3200.0,400.0,,3200.0,33.76754086,-84.39301283,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7597008?uni_id=7040636,True
0,7583927,12000.0,1500.0,,12000.0,33.7888442,-84.39177326,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7583927?uni_id=7022959,True
0,v1581148,900.0,112.5,,900.0,33.74998914,-84.50052423,Atlanta,GA,US,0,0.0,3.0,4,https://www.vrbo.com/1581148?unitId=2142406,True
0,v1568537,480.0,60.0,,480.0,33.72257287,-84.49351413,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1568537?unitId=2129684,True
0,v1555333,1800.0,225.0,,1800.0,33.7558843,-84.4437479,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1555333?unitId=2115108,True
0,7586392,1112.0,139.0,,1112.0,33.75962026,-84.3782117,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7586392?uni_id=7026791,True
0,4595102,2033.2,254.15,,2033.2,33.75841,-84.39468,Atlanta,GA,US,4,4.5,1.0,0,https://www.homeaway.com/vacation-rental/p4595102?uni_id=5270900,True
0,7159911,2392.0,299.0,,2392.0,33.73217479,-84.44147627,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7159911?uni_id=6322981,True
0,7560697,7200.0,900.0,,7200.0,33.77561991,-84.35744017,Atlanta,GA,US,0,0.0,4.0,6,https://www.homeaway.com/vacation-rental/p7560697?uni_id=6985910,True
0,4593171,1000.0,125.0,,1000.0,33.7764,-84.3889,Atlanta,GA,US,5,3.8,1.0,0,https://www.homeaway.com/vacation-rental/p4593171?uni_id=5251836,True
0,7557014,720.0,90.0,,720.0,33.80352701,-84.39533567,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7557014?uni_id=6982107,True
0,v1532445,1020.0,127.5,,1020.0,33.78382311,-84.366679,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1532445?unitId=2091247,True
0,v1549410,1200.0,150.0,,1200.0,33.73424547,-84.4370116,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1549410?unitId=2109164,True
0,v1549007,4000.0,500.0,,4000.0,33.78784241,-84.41080513,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1549007?unitId=2108761,True
0,7556500,640.0,80.0,,640.0,33.79630018,-84.41011453,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7556500?uni_id=6981488,True
0,v1547003,1200.0,150.0,,1200.0,33.80094899,-84.39678177,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1547003?unitId=2106750,True
0,4653888,1052.0,131.5,,1052.0,33.7777239,-84.3871408,Atlanta,GA,US,1,2.0,1.0,1,https://www.homeaway.com/vacation-rental/p4653888?uni_id=5414541,True
0,4745959,776.0,97.0,,776.0,33.749015,-84.321672,Atlanta,GA,US,1,5.0,1.0,2,https://www.homeaway.com/vacation-rental/p4745959?uni_id=5725102,True
0,v1301614,800.0,100.0,,800.0,33.7398759,-84.37535103,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1301614?unitId=1852764,True
0,7655468,2270.0,283.75,,2270.0,33.75052005,-84.4048879,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7655468?uni_id=7115895,True
0,7558623,20000.0,2500.0,,20000.0,33.74332499,-84.38946338,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7558623?uni_id=6983827,True
0,v1546714,6400.0,800.0,,6400.0,33.85187306,-84.35947621,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1546714?unitId=2106461,True
0,v1543606,16000.0,2000.0,,16000.0,33.78268143,-84.37998787,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1543606?unitId=2103333,True
0,v1550486,10400.0,1300.0,,10400.0,33.83117141,-84.37066799,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1550486?unitId=2110242,True
0,v1550686,15816.0,1977.0,,15816.0,33.75988245,-84.38053928,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1550686?unitId=2110444,True
0,v1551832,7200.0,900.0,,7200.0,33.75154998,-84.39895857,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1551832?unitId=2111593,True
0,v1546028,32000.0,4000.0,,32000.0,33.75533373,-84.40309371,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1546028?unitId=2105775,True
0,v1553368,3992.0,499.0,,3992.0,33.85955635,-84.36125008,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1553368?unitId=2113130,True
0,7592898,8000.0,1000.0,,8000.0,33.75145027,-84.399203,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7592898?uni_id=7035567,True
0,v1550109,12000.0,1500.0,,12000.0,33.73508359,-84.48981949,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1550109?unitId=2109865,True
0,v1554781,5024.4,628.05,,5024.4,33.76219333,-84.37419337,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1554781?unitId=2114556,True
0,7566438,32000.0,4000.0,,32000.0,33.74233385,-84.37941094,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7566438?uni_id=6991720,True
0,7529110,28000.0,3500.0,,28000.0,33.73547338,-84.4405015,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7529110?uni_id=6942680,True
0,7577548,32000.0,4000.0,,32000.0,33.7488936,-84.392518,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7577548?uni_id=7009940,True
0,7586994,3200.0,400.0,,3200.0,33.72947769,-84.38255157,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7586994?uni_id=7027393,True
0,v1551554,10000.0,1250.0,,10000.0,33.8561396,-84.357184,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1551554?unitId=2111315,True
0,7562751,8000.0,1000.0,,8000.0,33.81266204,-84.43433548,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7562751?uni_id=6988000,True
0,v1551915,8000.0,1000.0,,8000.0,33.74573137,-84.37499362,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1551915?unitId=2111676,True
0,v1544269,20000.0,2500.0,,20000.0,33.75192333,-84.3889149,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1544269?unitId=2104003,True
0,v1548377,8000.0,1000.0,,8000.0,33.83719604,-84.37416381,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1548377?unitId=2108125,True
0,v1546683,7600.0,950.0,,7600.0,33.6640487,-84.3815677,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1546683?unitId=2106430,True
0,v1548563,3400.0,425.0,,3400.0,33.7573291,-84.36186692,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1548563?unitId=2108311,True
0,v1553403,8000.0,1000.0,,8000.0,33.7786071,-84.34889857,Atlanta,GA,US,0,0.0,2.0,1,https://www.vrbo.com/1553403?unitId=2113165,True
0,7562617,4000.0,500.0,,4000.0,33.77272101,-84.36547097,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7562617?uni_id=6987866,True
0,v1527355,7200.0,900.0,,7200.0,33.83886118,-84.36519472,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1527355?unitId=2086154,True
0,7518054,10276.0,1284.5,,10276.0,33.8046075,-84.4052219,Atlanta,GA,US,0,0.0,3.0,4,https://www.homeaway.com/vacation-rental/p7518054?uni_id=6930649,True
0,v1549083,6000.0,750.0,,6000.0,33.75163726,-84.39989028,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1549083?unitId=2108837,True
0,7573207,2000.0,250.0,,2000.0,33.67763745,-84.48944661,ATLANTA,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7573207?uni_id=7002925,True
0,v1522382,56000.0,7000.0,,56000.0,33.81584579,-84.41491755,Atlanta,GA,US,0,0.0,5.0,4,https://www.vrbo.com/1522382?unitId=2081178,True
0,7579558,12000.0,1500.0,,12000.0,33.71912902,-84.42752927,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7579558?uni_id=7012937,True
0,7179960,9600.0,1200.0,,9600.0,33.78814008,-84.40177695,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7179960?uni_id=6352284,True
0,7564124,2552.0,319.0,,2552.0,33.73732567,-84.34385654,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7564124?uni_id=6989388,True
0,v1549094,8000.0,1000.0,,8000.0,33.81570974,-84.47232175,Atlanta,GA,US,0,0.0,2.0,4,https://www.vrbo.com/1549094?unitId=2108848,True
0,v1541111,2392.0,299.0,,2392.0,33.76375146,-84.44092261,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1541111?unitId=2100829,True
0,v1541856,12000.0,1500.0,,12000.0,33.75180237,-84.38645999,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1541856?unitId=2101577,True
0,v1549638,4400.0,550.0,,4400.0,33.7305749,-84.388195,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1549638?unitId=2109392,True
0,v1539142,7048.8,881.1,,7048.8,33.82243991,-84.42582024,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1539142?unitId=2098851,True
0,v1548983,24000.0,3000.0,,24000.0,33.75414423,-84.3726578,Atlanta,GA,US,0,0.0,2.0,1,https://www.vrbo.com/1548983?unitId=2108737,True
0,7519488,60000.0,7500.0,,60000.0,33.83097832,-84.37513863,Atlanta,GA,US,0,0.0,3.0,4,https://www.homeaway.com/vacation-rental/p7519488?uni_id=6932113,True
