,listing_id,price_amt,price_avg_nightly,price_fees,price_rent,latitude,longitude,city,state,country,review_count,review_average,bathrooms,bedrooms,listing_url,book_with_confidence,crime_score
167,7564961,1175.0,146.88,,1175.0,33.7708439,-84.3629247,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7564961?uni_id=6990228,True,30
168,7508911,2197.8,274.73,,2197.8,33.76630458,-84.3795385,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7508911?uni_id=6921408,True,132
169,v1461212,1430.0,178.75,,1430.0,33.820081,-84.365859,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1461212?unitId=2019798,True,162
170,7460611,2360.75,295.09,,2360.75,33.8320631,-84.3673689,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7460611?uni_id=6857228,True,15
171,7631516,2466.0,308.25,,2466.0,33.859955,-84.363625,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7631516?uni_id=7079680,True,102
172,v1603308,1950.0,243.75,,1950.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1603308?unitId=2164603,True,96
173,v1603307,1950.0,243.75,,1950.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1603307?unitId=2164602,True,96
174,v1603316,1950.0,243.75,,1950.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1603316?unitId=2164611,True,96
175,v1603315,1780.0,222.5,,1780.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1603315?unitId=2164610,True,96
176,v1603301,1336.0,167.0,,1336.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1603301?unitId=2164596,True,96
177,v1603309,1950.0,243.75,,1950.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1603309?unitId=2164604,True,96
178,v1603307,1950.0,243.75,,1950.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1603307?unitId=2164602,True,96
179,v1603316,1950.0,243.75,,1950.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1603316?unitId=2164611,True,96
180,v1603313,1950.0,243.75,,1950.0,33.787848,-84.404218,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1603313?unitId=2164608,True,96
181,4538978,1322.0,165.25,,1322.0,33.79022,-84.38789,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4538978?uni_id=5930431,True,373
182,7482962,20119.0,2514.88,,20119.0,33.84348688,-84.39096981,Atlanta,GA,US,0,0.0,4.0,5,https://www.homeaway.com/vacation-rental/p7482962?uni_id=6887526,True,28
183,7671348,2824.2,353.03,,2824.2,33.755081,-84.349548,Atlanta,GA,US,0,0.0,4.0,3,https://www.homeaway.com/vacation-rental/p7671348?uni_id=7133985,True,19
184,7482953,962.72,120.34,,962.72,33.78237994,-84.38154797,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7482953?uni_id=6887517,True,373
185,7631427,3463.32,432.92,,3463.32,33.859955,-84.363625,Atlanta,GA,US,0,0.0,6.0,7,https://www.homeaway.com/vacation-rental/p7631427?uni_id=7079591,True,102
186,7606220,1532.0,191.5,,1532.0,33.7718022,-84.38057090000001,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7606220?uni_id=7051075,True,373
187,7384322,1447.0,180.88,,1447.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384322?uni_id=6752677,True,132
188,7384313,1447.0,180.88,,1447.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384313?uni_id=6752667,True,132
189,v1461224,1788.0,223.5,,1788.0,33.770757,-84.366168,Atlanta,GA,US,1,1.0,2.0,2,https://www.vrbo.com/1461224?unitId=2019810,True,132
190,v1461216,1336.0,167.0,,1336.0,33.76893,-84.366516,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461216?unitId=2019802,True,132
191,4591098,1396.97,174.62,,1396.97,33.75943,-84.38759,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4591098?uni_id=6850215,True,512
192,v925039,972.0,121.5,,972.0,33.77609173,-84.37984027,Atlanta,GA,US,8,4.125,1.0,1,https://www.vrbo.com/925039?unitId=1472980,True,373
193,7564962,1190.0,148.75,,1190.0,33.7708439,-84.3629247,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7564962?uni_id=6990229,True,30
194,v1053650,12000.0,1500.0,,12000.0,33.6784249,-84.48859300000001,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1053650?unitId=1601774,True,93
195,7488763,1736.0,217.0,,1736.0,33.775042799999994,-84.3779328,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7488763?uni_id=6893738,True,373
196,4595102,2072.0,259.0,,2072.0,33.75841,-84.39468000000001,Atlanta,GA,US,4,4.5,1.0,0,https://www.homeaway.com/vacation-rental/p4595102?uni_id=5270900,True,512
197,v1539218,1026.9,128.36,,1026.9,33.770962,-84.36799599999999,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1539218?unitId=2098927,True,132
198,4617299,4000.0,500.0,,4000.0,33.7204595,-84.4991304,Atlanta,GA,US,6,5.0,3.0,4,https://www.homeaway.com/vacation-rental/p4617299?uni_id=5355297,True,1
199,7606205,1447.0,180.88,,1447.0,33.760979999999996,-84.3738,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606205?uni_id=7051060,True,132
200,7606176,1716.0,214.5,,1716.0,33.771865000000005,-84.38174079999999,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7606176?uni_id=7051031,True,373
201,7384304,1447.0,180.88,,1447.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384304?uni_id=6752658,True,132
